sentiment,message,tweetid,languages
1,"@AsraNomani если вы за выбор, за однополые браки и т.д Принимая реальность антропогенного изменения климата, как вы могли проголосовать за 4 трампа?",797011740454166528,ru
2,"RT @cnni: дети ведут федералов — и, возможно, трампа — в суд по поводу изменения климата https://t.co/CnUR4YWoHe",797011784553140224,ru
1,RT @matthewshirts:唐纳德·特朗普不是世界末日，但气候变化可能是https://t.co/cf1k4F3DkE通过@smh,797011915826311168,zh-CHS
1,"RT @juiceDiem: avant d’aller au lit:

Si vous pensez que brûler un drapeau est plus important que réfuter les preuves scientifiques du changement climatique, vous devriez ¢a, ¬ a ¦",797013100293713920,fr
0,"RT @benitacanova: #TrumpRiot DNC-Mitarbeiter nach Brasilien 'IÃ¢â'¬â""¢m wird am Klimawandel sterben, der meine Lebenserwartung um 40 Jahre verkürzen wird.",797013454175477760,de
1,"RT @Lad87Red: sauf le changement climatique, l’égalité des droits pour les femmes & Â¦ ¦",797013877632499712,fr
2,Pressemitteilung: Europaabgeordnete nehmen an #COP22 Klimakonferenz in Marrakesch teil: https://t.co/AjoCybpr3c @EP_Environment,797014465065742336,de
1,"RT @LeapManifesto: министерская группа поднимает вопросы изменения климата, прав коренных народов, безопасности морских млекопитающих #StopKM
https://t.co/hjM8A ¢a, ¬ a ¦",797014762265649152,ru
1,"День энергетики проходит в то время, как крупные компании ведут борьбу с изменением климата https://t.co/xEFmnRSVeJ",797015444058243073,ru
1,"A ¢A, ¬ A ""youA ¢A, ¬ A"" ¢ll die of old age and IA ¢A, ¬ A ""¢ll die from climate changeA ¢A, ¬ i † воистину #JohnGalt https://t.co/3kXUgoedr9",797017471341314048,ru
1,Die #ParisAgreement tritt in Kraft! Erfahren Sie mehr über die US-Ziele für den Klimawandel auf #COP22: https://t.co/CGsXg3IdPx #ActOnClimate,797018604046843904,de
2,[子供たちは気候変動の問題で連邦政府を—そしておそらくトランプを—法廷に連れて行っている,797018622677962752,ja
1,rt @stubutchart:陸域、淡水域の生態学的プロセスの大部分;現在、海洋生態系は気候変動に対する応答を示している,797019210807394304,ja
1,@PatrickJLavin le président pense que le changement climatique n’est pas réel. Comment progressons-nous? Surtout quand les Etats-Unis font tant de dégâts.,797019357088018432,fr
2,"Après Obama, Donald Trump pourrait être poursuivi en justice pour le réchauffement de la planète https://t.co/Txge3d37ye",797020063232643072,fr
-1,rt @larryelder:反/トランプの抗議者たちは、彼が何をすると思っているのか?気候変動を心配する人たちに、バレンタインデーの大虐殺を?冷静うDOA¢a¬a¦,797021113062748160,ja
1,RT @mathewrodriguez:在我看来，否认艾滋病毒感染者不会传播病毒无异于否认气候变化。scA¢a¬¦,797022275472150528,zh-CHS
0,@SAWeatherServic изменение климата,797022523066109952,ru
1,気候変動に関する良いニュースを探しているなら、これが今ある最高のニュースだ。washington postが発表した,797022618075492353,ja
1,RT @CitiesSun: vodéo d’engagement civique sur le changement climatique @RichardMunang @HElHaiteCop22 @pnue https://t.co/qzW67YFaK9 #COP22,797024544791941120,fr
2,RT @CNN: les enfants traînent les fédéraux -- et peut-être Trump -- en justice pour changement climatique https://t.co/oGw21W7Skw,797024957989470209,fr
2,(翻訳:nob takahashi / facebook,797027027442429953,ja
1,"RT @ddlovato: # ivotedparce que je crois en l’égalité, nous avons besoin d’une réforme globale de l’immigration, je suis pour le choix et le réchauffement climatique est réel. # â ¢A, ¦",797029110451240960,fr
2,(翻訳:nob takahashi / facebook,797029529243906048,ja
0,"cop22の気候変動交渉のための国家政策に関する会議は、@ mbirpinara¢a,兼https://t.co/z90upfephxのリーダーシップの下で行われています",797029710068940801,ja
2,RT @DailyStarLeb: Pakistan ratifiziert Pariser Abkommen zur Bekämpfung der globalen Erwärmung https://t.co/nD4DCFTMdY,797030264505384960,de
1,保守派トランプ当选します;今は自分気候変動|アブラハム:ジョン誰テア¢株式トランプ氏への投票¬の¦https://t.co/cC2FMKBgy5,797030429387726848,ja
1,保守派トランプ当选します;今は自分気候変動|アブラハム:ジョン誰テア¢株式トランプ氏への投票¬の¦https://t.co/L6WF0jgCwK,797030432084619264,ja
2,"RT @latimes: Gouverneur Jerry Brown warnt Trump, dass Kalifornien beim Klimawandel nicht nachgeben wird, https://t.co/ig8sxJGw2f https://t.co/eo85j1GK7j",797032085621903362,de
1,rt @campaignsarah:「昨年のパリ協定は、気候変動に対する世界の懸念が一致団結していることを示した。「https://t.co/r28msde9LO,797033212245671936,ja
1,"RT @naughtonтиш: Дональд трамп исна ¢a, ¬ a ""¢t растоптал законы об изменении климата, чтобы помочь"" рабовому человеку "". https://t.co/yE57ADLh7l",797033213222854656,ru
1,RT @stop_hannahtime: c’est effrayant. Saviez-vous que l’un des plus grands contributeurs au changement climatique est l’agriculture animale? Mange plus de légumes! ¢â ¢â ¦,797034152302379008,fr
2,"RT @AntarcticReport: John Kerry verlässt Neuseeland nach McMurdo &amp; Südpol, um Forscher und Wissenschaftler des Klimawandels zu treffen; 1. US Sec of StateÃ¢â'¬Â¦",797034193570201600,de
1,RT @SydPeaceFound:. @jessaroo si nous voulons la paix avec la justice nous ne pouvons pas ignorer le changement climatique # prix sydneypeace,797034461783175168,fr
1,気候変動の解決は複雑なトピックですが、1つの粗雑なブルースで…# DavidJCMacKay #名言https://t.co/5rFVuYbU9U,797035426678710272,ja
0,[原文へ](翻訳:iwatani (a . k . a . hiwa))# cop22の下であなたの考えを私たちと共有してください,797036412822495232,ja
1,"RT @we_the_planet: избрание дональда трампа не изменит изменение климата. #COP22 #ActOnClimate #EarthToMarrakech https://t.co/Sltd4ubdA ¢a, ¬ a ¦",797036474856312833,ru
1,RT @RubyCodpiece: #特朗普的内阁:埃克森的骗子，气候变化的否认者和罪犯。干得好，唐尼。,797037532995264512,zh-CHS
0,"@washingtonpost ja, definitiv keine globale Erwärmung hier.",797037607960068096,de
2,(翻訳:nob takahashi / facebook,797038209058410496,ja
1,焦点:世界需要有约束力的措施来对抗气候变化https://t.co/b1ENpnQwtc https://t.co/yDtCsw6Bkn #CHexit #China #PhilippiÃ â， - Â μ m,797039708840849408,zh-CHS
1,"Werden Sie real - Trump schrottet die Gesetze zum Klimawandel nicht ab, um dem ""arbeitenden Mann"" zu helfen, https://t.co/pc3m2NHeBt über https://t.co/q2lDWbzhhf",797039954484285440,de
1,[原文へ](翻訳:iwatani (a . k . a . hiwa),797040111632269312,ja
1,"Чем больше PPL пост о беспокоиться об изменении климата в настоящее время, тем больше я буду публиковать о собирается веган для окружающей среды bcuz это правда.",797041606218096641,ru
0,"RT @Hopeniverse:£を¸でµを¸で§を¸で´を¸で§を¸で£を¸でªを¸で、地球温暖化を¸で€ž°を¹E A†¸で€を¹でš€を¸でを¸で』(ぜんぜんたいへいき)¢¸『を¸で』」¢€を¹で°²を¸で€を¸で¢²を¸でA¸「¢¹ビタミンE†²を¸で£を¸で¸ですで±¸がある†『A』を¸で¸の¸¥に使おうと私が†¸A¹Æ」『€を¹で』を¸で°を¸で€¹・€を¹でを¸で°A¸使おうとA¸会員証²を¸でA¹A A¬¸A『会員証を¸でを¸で』・¸を¸伝達で「A¢¹A,¬€を¸でžµを¸で€を¹で°を¸で¢§を¸で€を¹でšA¸使おうとA¸£を¸で´を¹で€šA¸使おうとA¹€°A¹私†¥を¸で€を¹で°¹ですで§¸がある†€を¸でº£を¸で€を¸で会員証を¸で¸を¸で±」を¸で¢€を¹でž€を¸でº€を¸で€を¹で°§を¸で¢を¸でA¹Æ」を¸で「¢を¹で、¬§を¸で¥を¸で²を¸で、を¹で¬€を¸でµを¸で¢を¸で¸ですで§¸がある†を¸で±」を¸で¢https://t.co/XqA A¢¬の¦",797042110562058240,ja
0,RT @AJEnglish: Wird eine Trump-Präsidentschaft den Kampf gegen den Klimawandel zurückwerfen? Teilen Sie uns Ihre Gedanken unten #COP22,797042887271874560,de
0,RT @Jamesogradycam: #CLGD2016@CLGInitiative #COP22 Hat gerade Preise für juristische Aufsätze zum Klimawandel an Schüler aus der ganzen Welt verliehen,797043899298643968,de
1,"RT @UNDP: #Africa a le moins ajouté aux émissions mondiales de # GES mais est le plus vulnérable au changement climatique. Voilà comment on peut aider. #COP22 https://t.co/biA ¢a, ¬ a ¦",797043922711113728,fr
1,rt @davidsirota:すごい。「あなたとあなたの友人は老衰で死に、私は気候変動で死ぬ」。A¢¬、†https://t.co/tFswYjwczQ,797044194426716160,ja
2,"RT @GlobalWarming36: John Kerry besucht die Antarktis, um Wissenschaftler über den Klimawandel zu hören - Newsday https://t.co/fPq5PDrYM0",797044710300942337,de
1,"RT @UNDP: #Africa a le moins ajouté aux émissions mondiales de # GES mais est le plus vulnérable au changement climatique. Voilà comment on peut aider. #COP22 https://t.co/biA ¢a, ¬ a ¦",797045054766534656,fr
1,"Er ist heiß, dann ist ihm kalt - Wie kann Donald Trump nicht an die globale Erwärmung glauben, wenn seine Position zu fast jedem https://t.co/zR5RXvP8YC",797045601049477121,de
2,(翻訳:nob takahashi / facebook,797045889172959232,ja
-1,@MarieAnnUK @MisterCS @AlwaysDonella sehen Sie sich meinen angehefteten Tweet an. Bilden Sie sich weiter. Die Theorie der katastrophalen globalen Erwärmung ist ein Hackfleisch.,797046010979749888,de
1,@HALEMA20请下周加入我们，看看孟加拉国如何拒绝成为气候变化的受害者:11月16日，6-8pÃⅱâ， Â μ https://t.co/kEstlNUjfM,797046682336849921,zh-CHS
1,"RT @IBTimesUK:唐纳德·特朗普在气候变化问题上的有毒排放将摧毁人类
https://t.co/NelcpPXpvl",797046873764884481,zh-CHS
2,RT @ latitimes:州长杰里·布朗警告特朗普，加州不会在气候变化问题上让步https://t.co/ig8sxJGw2f https://t.co/eo85j1GK7j,797047420697935872,zh-CHS
0,RT @sleepyverny: 36。你知道jisol实际上可以阻止全球变暖吗，他们是多么可爱https://t.co/lUcGsuuISh,797048266017816577,zh-CHS
2,约翰·克里离开新西兰前往麦克默多。南极会见气候变化研究人员科学家;StateÃⅱâ，ⅲÂ μ,797048416756973571,zh-CHS
