sentiment,message,tweetid,languages
-1,"RT @DineshDSouza: климатология слева: мы знаем, что глобальное потепление реально, если оно становится жарче — или холоднее https://t.co/r8sgsiBTxz",835387352658796546,ru
-1,rt @ larryt1940:今は氷河期の間の間氷期だ。地球温暖化の問題ではありませんこれは長い間起こっていた…,836033659945766917,ja
-1,"Ich denke, die meisten Menschen sind sich einig, dass die globale Erwärmung ein Problem ist, jedoch kein von Menschen verursachtes. Der Beitrag des Mannes nur einen einzigen Vo... https://t.co/dVeBmFVIri",836133552156721152,de
-1,"RT @DanielJHannan: Leute, die ""den wissenschaftlichen Konsens"" über den Klimawandel akzeptieren, lehnen oft ""den wissenschaftlichen Konsens"" ab, sagen wir, Frackin...",836163230816874496,de
-1,"RT @KatiePavlich: Sie predigen uns über offene Grenzen, Waffenkontrolle und Klimawandel, während sie in Gated Communities mit bewaffneten G...",836411924229328898,de
-1,(翻訳:nob takahashi / facebook,836434729985589248,ja
-1,"RT @ChuckNellis: l’arnaque au changement climatique, révélée! https://t.co/guGT9rmyP7",836453191508086784,fr
-1,"RT @FoxNews: .@TuckerCarlson zum Klimawandel @BillNye: Sie tun so, als wüssten Sie es... &amp; du schikanerst Leute, die dir Fragen stellen ...",836506837985849344,de
-1,rt @ prison planet:今度ディカプリオが私たちに炭素排出について講義してくれた時のことを覚えていてね&amp;地球温暖化ですhttps://t.co/e0Mljg7wXP,836593217818640384,ja
-1,"Problème: illusion la gauche autoritaire n’accepte aucune dissidence

Tucker affronte Nye le scientifique/réchauffement climatique … https://t.co/1kcTKIcat3",836603458786639872,fr
-1,"@ prison planet有名人が悪いことをしたらどうだろう。
これは、気候変動がでっち上げであることを証明します。
偽記事@Independent",836625071867310085,ja
-1,Это было неловко. @BillNye A concensus of scientists on global потеплением isnt science its A group of people... https://t.co/aFRK5BskaY,836664828404109313,ru
-1,RT @keywestcliff2: #Chicago #BlackonBlack taux de meurtres en hausse. #Dem Run cities responsible for more deaths than ’global warming ’ Will …,836903173126254593,fr
-1,# GIEC https://t.co/a0F9709CTr jetez un coup d’œil à ce que les manifestants contre le changement climatique à Copenhague promeuvent.,836993838191427585,fr
-1,RT @SteveSGoddard: Besorgt über den Klimawandel https://t.co/mTRhhZvz1A,837030046443319296,de
-1,"@interUNFAO @chrissyvalentyn @ski_jett @BellaFlokarti
停止引用支持全球变暖的组织
他们的科学分析根本站不住脚",837169382639947776,zh-CHS
-1,"Безумие изменения климата
Спасти провинцию от фанатиков глобального потепления, прежде чем они уничтожат нас экономически... https://t.co/akZjjB1ZJo",837445110602289152,ru
-1,@ olivegracesophi @nytimesは1800年代にあったのか?それは気候変動なのでしょうか?,837533024673681408,ja
-1,@SavageLawnGnome aber der Klimawandel ist ein Schwindel,837603383670353920,de
-1,"地球地幔的温度比科学家想象的要高……火山将继续影响气候变化。我看到了碳排放税。
https://t.co/eQEvF8JNp7",838032771222286336,zh-CHS
-1,@StephzillaNJ parce que le changement climatique est un mythe,838168270578528257,fr
-1,@katearoni2 @NolteNC NOAAs全球变暖数据是一个骗局,839159822503317508,zh-CHS
-1,"RT @DineshDSouza: демократы -- со временем на руках -- работают над некоторыми удивительными идеями, чтобы положить конец изменению климата на марсе https://t.co/O20..",839557277837295616,ru
-1,@DTrumpExposed @realDonaldTrump到底! !超过30万个工作岗位在气候变化中消失，我不知道还有多少是计划生育造成的!!,839713763276308480,zh-CHS
-1,"RT @SteveSGoddard: Dank des beispiellosen Klimawandels ist der Meeresspiegel in La Jolla, Kalifornien, derselbe wie 1871...",839799980248358913,de
-1,RT @CounterMoonbat:我从南方搬到了明尼苏达州。不同的气候。我买了一件超大号的外套。我适应了气候变化。,839953709736030209,zh-CHS
-1,1970年是全球变冷，1990年是全球变暖。现在是气候变化。现在他们也…https://t.co/UluO1CebfD,839954295193661440,zh-CHS
-1,"RT @1markconway: le CO2 n’est pas un moteur du réchauffement climatique & Le globe ne se réchauffe pas. Que voulez-vous savoir d’autre? L’argent, c’est quoi? HTTPS: …",839955287939362817,fr
-1,"@FoxNews @EPA @EPAScottPruitt он умнее ученых, изучавших глобальное потепление! Смотрите, это самая ранняя весна!",839956270941622274,ru
-1,Je pensais que le réchauffement planétaire tuerait tout PB https://t.co/13XTbseitW,839957406050385921,fr
-1,@washingtonpost人类造成了气候变化——这是世界上最大的谎言之一。很容易就能阻止森林砍伐，但没有钱,839963351090257920,zh-CHS
-1,(翻訳:nob takahashi / facebook,839968267636695040,ja
-1,"RT @Conservatexian: Nachrichtenbeitrag: ""Sally Kohns jüngste Beweise für den Klimawandel beweisen, dass sie https://t.co/72WsWJxxdJ keine kluge Person ist""",839969629380509696,de
-1,"@WootenWyatt @ABCPolitics avez-vous la preuve que l’activité humaine est la principale cause du changement climatique? Si oui, présentez-le.",839970978516107265,fr
-1,[原文へ](翻訳:iwatani (a . k . a . hiwa)),839971875077910528,ja
-1,RT @tan123: Gasp:“环保署负责人说，他不同意二氧化碳是气候变化的主要驱动因素”https://t.co/km4iPk5i1l,839983257798103040,zh-CHS
-1,"@CounterMoonbat @NatShupe wir uns nicht daran erinnern sollen, dass sie früher globale Erwärmung gesagt haben, denke ich. Jetzt beweist alles ihren Punkt.",839984861725220865,de
-1,"RT @polNewsNetwork1: благодаря трампу, новый бюджет наса позволит избежать траты денег на изменение климата, и сосредоточиться почти полностью на космосе а …",839986156867481601,ru
-1,Scott Pruitt质疑人类活动是全球变暖的主要原因是正确的。“共识”论点是个笑话。ht……,839986643796930560,zh-CHS
-1,"RT @ian_mckelvey: la science du changement climatique a mis au jour des ""tueurs de masse"" mais les 59 millions de bébés assassinés depuis 1973 sont simplement …",839990377880928256,fr
-1,[サリー・コーンの気候変動に関する最新の証拠は、彼女が「賢い人ではない」ことを証明している,839999524315811842,ja
-1,"RT @DavidKirklandJr: Scott Pruitt a raison. Le soleil est le principal moteur du «changement climatique».

Pas besoin d’être un scientifique pour savoir ça …",840003247393857537,fr
-1,"Начальник экологической службы трампа говорит, что CO2 не является главной причиной глобального потепления https://t.co/zjzD5q1cDX

Спасибо господу за эту вспышку реальности",840005917458362369,ru
-1,"Тем не менее, я до сих пор не вижу абсолютного согласия между научным сообществом в Том, что PPL является главной причиной глобального потепления. https://t.co/YnGKc2RhmG",840006543181508608,ru
-1,一长串比气候变化更严重、更紧迫的事情:比如普京、基因驱动、巴基斯坦/印度核战争。,840007324043419648,zh-CHS
-1,"RT @райан: просто подожди до следующей недели, Салли. Вы будете умолять о «глобальном потеплении» https://t.co/1hVIulcqGy",840022545373966337,ru
-1,"RT @DBloom451: le chef de l’EPA Pruitt souligne à juste titre que le dioxyde de carbone n’est pas le principal responsable du réchauffement climatique … Le soleil est très chaud.
https://t.co...",840025826418667522,fr
-1,"@thehill Sicher, Dr. Sanders - Proktologe im Großen und Ganzen weiß alles über den Klimawandel, fragen Sie ihn einfach nach seiner Meinung: Ich wette, es stinkt!",840025923860611072,de
-1,Ist das Rekordhoch in NYC für dieses Datum nicht 68 Grad im Jahr 1876 eingestellt? Hat die globale Erwärmung auch das angetrieben? https://t.co/8zxrYN3qdk,840026462266785792,de
-1,RT @MissLizzyNJ: 12 апреля 1875 года в районе трех штатов была снежная буря. Связано ли это также с глобальным потеплением? https://t.co/eHeW8RhFIm,840038960323780608,ru
-1,@LouiseMensch enfermez-la. Le changement climatique est un canular. Hillary tordue. Vous êtes un changement climatique. Hillary est un canular. MAGA DonAld libtard DISAS,840039371101347845,fr
-1,"@sallykohn ну и дела. Это называется земные циклы, которые могут длиться десятилетиями. Если есть «изменение климата», то цикл объяснит это.",840042943364902914,ru
-1,rt @ jillianpizana:「地球温暖化の概念は、米国の製造業を競争力のないものにするために、中国人によって、そして中国人のために作られた。,840066724674252800,ja
-1,[原文へ](翻訳:iwatani (a . k . a . hiwa)),840070133385117698,ja
-1,"RT @TheMarkRomano: un fou explique comment le ""changement climatique"" provoque des guerres.

Ce sont les ordures intellectuelles de la FAC.

HTTPS: …",840076960143294464,fr
-1,RT @SteveSGoddard:如果我从来没有提到过，灾难性的全球变暖是科学史上最大的骗局——而且是由c…,840078288458457090,zh-CHS
-1,RT @AnnCoulter: очень похоже на все более длительную хронологию конца света из-за глобального потепления. https://t.co/RzdpPddOjx,840090762150723584,ru
-1,"@JamilSmith @SophiaBush Ich bin alles für saubere Luft, aber die globale Erwärmung ist eine Menge Mist, es gab in den letzten 20 Jahren wenig Temperaturänderungen",840111590414340096,de
-1,"C’est alarmant pour les alarmistes du changement climatique …
Tu vois ce que j’ai fait?
Les poumons du monde ont été créés pour utiliser le CO2 … https://t.co/wGKGB33Nk5",840139468594061312,fr
