sentiment,message,id
1,"Suni Lee's historic performance -- highlighted by the most difficult, astonishing uneven bars routine in the world -- capped an immensely difficult journey.",5324
0,"Caeleb Dressel has won the men's 100 meter freestyle final with a time of 47.02 seconds, an Olympic record.",5325
-1,"Social media and all-but-empty venues have given Olympics fans surprising access to the funny, personal, private side of the world's best athletes.",5326
2,"Katie Ledecky has won the women's 1500-meter freestyle final, giving the American her first gold medal of the Tokyo Olympic Games.",5327
1,"Devastating wildfires have spread across parts of southern Europe, tearing through the Spanish and Greek countryside and forcing around 1,000 people from their homes on the Italian island of Sardinia.",5328
0,"After a 13-year hiatus, baseball is returning to the Olympics -- although no fans will be there to witness it.",5329
-1,"Wednesday was in its twilight hours in Fiji, but Fijians were just beginning to party, with videos popping up on social media of groups of locals taking to the streets to dance and sing. ",5330
2,"Amid spiking temperatures and humidity at the Tokyo Olympics on Wednesday, tennis player Daniil Medvedev posed an unsettling question: Who would take responsibility if he were to die on court?",5331
1,"The Tokyo Olympics are under way and with technology as ubiquitous as it is, it can be hard to avoid spoilers if you aren't watching events live. Here's how to update some of your social media settings and how you may be able to navigate spoilers in the real world too.",5332
0,"The Baltimore Ravens opened training camp Wednesday without star quarterback Lamar Jackson, who tested positive for Covid-19, according to head coach John Harbaugh.  ",5333
-1,"The slight improvement in LGBTQ representation at the Olympics is cause for celebration, but it should also give athletes and audiences pause. Less than 2% of all athletes competing in Tokyo are openly LGBTQ. ",5334
2,"After Simone Biles' withdrawal from both the women's team gymnastics final and the individual all-around competition to focus on her mental health, other Olympic athletes have said they've come off social media platforms to protect their own mental well-being. ",5335
1,"Simone Biles, the most decorated American gymnast, faltered at the Tokyo Olympics Tuesday, showing that even our near-perfect heroes are fallible. Seeing her slip reminds her many fans of what that pressure, however well-intentioned, can do to an international idol. ",5336
0,"At 4 feet, 8 inches tall, Simone Biles often feels she has ""the weight of the world on my shoulders."" On Tuesday, the world discovered the GOAT is also human. But Biles, the only survivor of the Larry Nassar sexual abuse scandal to return to the Olympics, said she's on a more important mission than just winning medals.",5337
-1,"The Australian city of Sydney extended a lockdown by four weeks on Wednesday after an already protracted stay-at-home order failed to douse a Covid-19 outbreak, with the authorities warning of tougher policing to stamp out non-compliance.",5338
2,Twenty-three gold medals were won. Here's a breakdown of who's taking home the gold:,5339
1,"Read CNN's Fast Facts on the London Underground, also known as ""The Tube,"" the oldest subway or metro transit system in the world. ",5340
0,"Simone Biles has withdrawn from the individual all-around competition to focus on her mental health, USA Gymnastics announced on Wednesday.",5341
-1,It was meant to be the biggest day of Paula Radcliffe's career. The whole planet was expecting the world record holder to win the 2004 Athens Olympic marathon -- a dream she had since she was 11 years old. ,5342
2,Weightlifter Hidilyn Diaz made history Monday becoming the first athlete from the Philippines to win gold at the Olympics. ,5343
1,The Russian Olympic Committee (ROC) won a dramatic women's team gymnastic final to take the gold medal after Team USA was hit by the withdrawal of Simone Biles.,5344
0,"A quick glance at the Olympic medal table and you'll see the usual heavyweight countries dominating: China, the United States, Japan. ",5345
-1,Twenty-two gold medals were won. Here's a breakdown of who's taking home the gold:,5346
2,One person has died and 16 others were injured when an explosion rocked an industrial park for chemicals in the western German city of Leverkusen on Tuesday.,5347
1,"In what many are calling the Vatican's ""trial of the century,"" a Vatican court on Tuesday opened proceedings against Italian Cardinal Angelo Becciu, the Pope's former chief of staff, and nine other defendants charged with fraud and embezzlement, principally for their roles in a controversial $400 million real estate deal in London. ",5348
0,"Naomi Osaka will leave the Tokyo 2020 Olympics without a medal, as the four-time major champion was upset in the third round Tuesday by Marketa Vondrousova of the Czech Republic.",5349
-1,There's no replacing Simone Biles. But her teammate and confidante Jordan Chiles was tasked with trying. ,5350
2,Nigerian American Uche Eke made history at Tokyo 2020 as the first gymnast to represent Nigeria at the Games.,5351
1,"Dutch cyclist Annemiek van Vleuten threw her arms up in the air, her face a picture of ecstasy and joy.",5352
0,Norway's Kristian Blummenfelt won gold in the men's triathlon at the Tokyo 2020 Olympic games following a bizarre false start which saw a media boat block about half of the competitors who were about to dive into the water to begin their swim.,5353
-1,"Germany's women's gymnastics team has forgone bikini-cut unitards in favor of full-body versions at the Tokyo Olympics, in what the German Gymnastics Federation has branded a statement against ""sexualization.""",5354
2,"Read Fast Facts on CNN on the life of J.K. Rowling, and learn more about the author of the Harry Potter book series.",5355
1,The parents of a British teenager killed in 2019 said Monday that they will strenuously oppose an attempt by the US government to keep secret the employment details of the woman accused in the traffic death.,5356
0,"The 2020 Summer Olympics are finally underway in Tokyo. But athletes who contracted coronavirus have seen there Olympic dreams dashed. Some tested positive in Japan, some before coming. These are the athletes we know who have publicly dropped out due to Covid-19 health and safety protocols.",5357
-1,"When the three athletes on an Olympic podium have a combined age of 42, you know -- in the words of English rock band The Who -- that the kids are alright.   ",5358
2,"A postcard of kangaroos lounging among gumtrees arrives in our letterbox in London, addressed to my 4-year-old daughter.  ",5359
1,"If you've been watching the Olympics this year, you may notice an unfamiliar abbreviation, ROC. It stands for the Russian Olympic Committee, and it allows Russian athletes to compete in the Olympics while their country is banned from the Games because of its doping scandal.",5360
0,Twenty-one gold medals were won. Here's a breakdown of who's taking home the gold:,5361
